ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_duration
ACCC919B5A3CD9AD,electric_bike,2025-01-01T14:52:26Z,2025-01-01T14:59:53Z,W 20 St & 7 Ave,6182.02,E 10 St & 2 Ave,5746.02,40.74238787,-73.99726235,40.72970805644994,-73.9865979552269,casual,7.448083333174387
1FABDF3EE40FCB0E,classic_bike,2025-01-10T05:03:13Z,2025-01-10T05:13:13Z,W 20 St & 7 Ave,6182.02,E 25 St & 1 Ave,6004.07,40.74238787,-73.99726235,40.7381765,-73.97738662,member,9.994750003019968
88F0F3CFCBC79652,classic_bike,2025-01-13T13:40:17Z,2025-01-13T13:47:05Z,St James Pl & Oliver St,5238.05,Fulton St & William St,5137.11,40.71307916,-73.99851193,40.70960089363537,-74.00655090808868,member,6.8031166632970175
6FDE4E191D58E453,electric_bike,2025-01-10T08:29:16Z,2025-01-10T08:34:49Z,St James Pl & Oliver St,5238.05,Fulton St & William St,5137.11,40.71307916,-73.99851193,40.70960089363537,-74.00655090808868,member,5.53939999739329
E9B03B9F77A85455,electric_bike,2025-01-11T18:59:48Z,2025-01-11T19:13:21Z,E 33 St & 1 Ave,6197.08,Allen St & Rivington St,5414.06,40.74322681432173,-73.97449783980846,40.72019576,-73.98997825,member,13.547750000158945
E27CA6E330A833DD,electric_bike,2025-01-09T18:03:54Z,2025-01-09T18:27:31Z,Madison Ave & E 51 St,6659.09,Amsterdam Ave & W 125 St,7800.03,40.75863,-73.97513,40.813358,-73.956461,member,23.619933334986367
A4120AE33D242FE6,electric_bike,2025-01-04T13:10:06Z,2025-01-04T13:18:20Z,N 6 St & Bedford Ave,5379.1,Franklin St & Dupont St,5944.01,40.71745169,-73.95850939,40.73564,-73.95866,casual,8.233866667747497
062FC3717B12BF01,electric_bike,2025-01-03T10:48:00Z,2025-01-03T11:01:06Z,N 6 St & Bedford Ave,5379.1,Mott St & Prince St,5561.04,40.71745169,-73.95850939,40.72317958,-73.99480012,member,13.092249997456868
7873327E8D441E46,electric_bike,2025-01-01T02:44:37Z,2025-01-01T02:51:39Z,Riverside Dr E & W 155 St,8142.03,Amsterdam Ave & W 125 St,7800.03,40.834097985815255,-73.94834974194816,40.813358,-73.956461,member,7.021416668097178
2A91A5B8ECBCB27E,classic_bike,2025-01-12T17:00:26Z,2025-01-12T17:11:56Z,Rivington St & Ridge St,5406.02,E 10 St & 2 Ave,5746.02,40.71850211,-73.98329859,40.72970805644994,-73.9865979552269,member,11.487199997901916
BB56E363F50B9313,electric_bike,2025-01-04T20:52:07Z,2025-01-04T20:59:15Z,Grand Concourse & E 161 St,8021.11,Tinton Ave & E 165 St,7991.01,40.82713380423556,-73.9227358996868,40.824796,-73.90242,member,7.1375
1871DE8DE11546E0,electric_bike,2025-01-08T08:19:58Z,2025-01-08T08:35:10Z,Broadway & Kent Ave,5134.09,Mott St & Prince St,5561.04,40.710888,-73.968329,40.72317958,-73.99480012,member,15.189566663901012
321F08BB8D6FF532,classic_bike,2025-01-08T17:29:20Z,2025-01-08T17:39:52Z,N 6 St & Bedford Ave,5379.1,Franklin St & Dupont St,5944.01,40.71745169,-73.95850939,40.73564,-73.95866,member,10.524316664536794
2D1199B2EA6AF996,electric_bike,2025-01-03T14:55:30Z,2025-01-03T15:03:40Z,N 6 St & Bedford Ave,5379.1,Franklin St & Dupont St,5944.01,40.71745169,-73.95850939,40.73564,-73.95866,member,8.166883333524067
7A9C7A180A132DEA,electric_bike,2025-01-06T18:35:00Z,2025-01-06T18:41:06Z,W 25 St & 6 Ave,6215.04,E 25 St & 1 Ave,6004.07,40.74395411,-73.99144871,40.7381765,-73.97738662,member,6.09386666615804
51EFDCC0DCB335FD,classic_bike,2025-01-07T17:01:01Z,2025-01-07T17:10:24Z,N 6 St & Bedford Ave,5379.1,Franklin St & Dupont St,5944.01,40.71745169,-73.95850939,40.73564,-73.95866,member,9.39081666469574
DF0FF26CF8514336,electric_bike,2025-01-10T10:32:33Z,2025-01-10T10:49:14Z,W 22 St & 10 Ave,6306.06,Fulton St & William St,5137.11,40.74691959,-74.00451887,40.70960089363537,-74.00655090808868,member,16.677400000890096
